name,address,score,reviews count,avg price,province,description images
Quán ăn Cửu Long,"P438+VFR, Trưng Nữ Vương","3,5",21,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNh2ileV0DmIfYqh1kdDxJhEEUCJbliYkHwfio, https://lh5.googleusercontent.com/p/AF1QipP_jViuYLu-OF-I6peyXH9eMfSLr94LVW7bxGw9, "
Quán Ăn Kim Ngân,"C2F3+57P, 3 Tháng 2","3,7",44,1-100.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipOIzWyVg89O4wyG3fc71Yy5KKTRd8Ko0LPo5jIb, https://lh5.googleusercontent.com/p/AF1QipMrEk5tbqOXN-jtcwQKUJoGVnP3qjEjymCuoUoP, "
Quán bún cá Châu Đốc - Cô Nga,82 Nguyễn Văn Thoại,"4,0",79,1-100.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipMynkaY5VGWI6XPkxg7yX-IItZG-ra8ir13uf0, https://lh5.googleusercontent.com/p/AF1QipPXTfLa3kElHJGgroG3J-awkNVGwPU4jrq4SY1p, "
Quán Ăn Ken. Chuyên phục vụ các món ăn đồ đồng. Rắn. Gà. Cá Lóc. Lươn,237 Ung Văn Khiêm,"4,0",3,None,An Giang,
Gà đốt Bánh Xèo Xuyến đỉnh,ĐT948,"4,0",68,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPH3prqqNRgT7CxQAao6eqOHb75fcJW_l4Pal95, https://lh5.googleusercontent.com/p/AF1QipPYZeHHWQ9hGNGZjsOHHX9RH7HAH6QvyHg9V52z, "
Quán Ăn Điểm Hẹn,"JX7Q+VX2, QL91","4,5",6,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipMg4bb3rFfgPkjx0qGuk4MoKjYMvuFZdpCBnRCZ, https://lh5.googleusercontent.com/p/AF1QipMt05HJHEDHNemDZNuvmJQlTEQqqy0Z7pXC8f5W, "
Quán Ăn Nguyễn Thị Dung,J2C3+M3H,"3,8",41,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipOP79WL0fyRTFZLpIV-80xX6UzVQ8RI8A1vT7yj, https://lh5.googleusercontent.com/p/AF1QipPyMUk9k1_R_VVyF4mG9OTHZvoxPbbUR0vUkpxv, "
Quán Ăn Mỹ Châu,102 Châu Thị Tế,"4,0",1,None,An Giang,
Quán Ăn Sáng Nhẫn,9CWC+CQ7,"4,7",6,None,An Giang,
Nhà hàng Hoa Anh Đào cáp treo núi Cấm,An Giang,"4,2",18,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipMt2uQVW-p07NEzjiY7CYnvcLuZ4E5mB9rR3XjQ, https://lh5.googleusercontent.com/p/AF1QipPQGZWJw_3ZYP-fRqrOLL-lLY-YC5TRkfdvx1Gx, "
QUÁN ĂN THANH BẠCH,"GX3M+25M, Đường lên chùa Vạn Linh","3,7",21,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNCxRHsA3v60SLF_LlkDSjOpEjpVSD0s91PvG0, https://lh5.googleusercontent.com/p/AF1QipPtBFW8rMnyDs-njK8i5q5ASyaj9tSlOx4BIw0, "
Đồ Ăn Ngon,9 Trần Hưng Đạo,"3,0",2,None,An Giang,
Quán Ăn Du,"585/47, Quốc Lộ 91, Phường Bình Đức","5,0",1,None,An Giang,
Quán Ăn,35 Trương Định,"4,5",8,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipM6gwW0MgA3RB0aG7U7zYwd9sXUVaRwlav5Tz4q, https://lh5.googleusercontent.com/p/AF1QipNJskhy7d1a8JOITZpp4C3aYNeKTyB4uz9crvGY, "
Bánh Xèo Thu Trang,An Giang,"4,3",61,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPCGmDqczgaV0d80W54ITROn7pQBqohsCBW2_DU, https://lh5.googleusercontent.com/p/AF1QipOBlR0BhQNwJtDfzpjrkBwlJOyxImOhifvHGD8, "
PHỐ CỔ QUÁN,Đường Đường Thi Sách,"4,6",16,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPl7x_TwR93WnLO_-FRHWRnHiKZOBDCdEX_eHjL, https://lh5.googleusercontent.com/p/AF1QipM7FW4rZgo-GpJIU0kVEqlbmHcdUPg5xQCeJFFA, "
Lẩu & Nướng Cokami,An Giang,"3,7",32,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipN_vRFX95sD6tQ1GQsMHhP-YvJQvw2tJyc1iDKe, https://lh5.googleusercontent.com/p/AF1QipMSK3JCwr4n8Jz-wlkIEj_bZp_qqwYOB-tXPCMw, "
Quán ăn Hẻm 12 - bánh canh vĩnh trung,Hẻm 12 Trần Hưng Đạo,"3,9",73,1-100.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPgBWrLkWXUvMQrpfktoPRyYoJiX_bLy0wxu0yE, https://lh5.googleusercontent.com/p/AF1QipN76XNOKg82wPTgJ5nXr8tnpYLQEwdXeJo2CWJK, "
Quán ăn Ở,"G2JG+RR6, Mạc Đĩnh Chi","4,5",2,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPJRDscXt0jWtvt9hB-qrJEq09wS06bp877ul0A, https://lh5.googleusercontent.com/p/AF1QipMN0IuWNCGzxyKjF9N68pxQQZ9miGqWtgAeZ0Ah, "
Tà Pạ Cốc,"Cổng chào Soài Check, 30 Tháng 4","4,3",90,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipN-SA1Fw0yqeIxd2h-kUWl27STyKAFED3TYOdxU, https://lh5.googleusercontent.com/p/AF1QipNlGxphdu5cVhdYy03PF-1HZO-_kaMOvCUdK22K, "
Quán Cơm Chay Diệu Đăng,G25M+49M,"4,4",25,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipM3lbrjK_7t6_C0VcYooAUJ6lUm8RkJ9iWjS6qu, https://lh5.googleusercontent.com/p/AF1QipNMGCS7VXc_Z6JFn1LNi39JttNGeP1dwYT7vyOd, "
Quán Ăn Sân Vườn Năm Be,"21/5C, Đường Trần Hưng Đạo, P. Mỹ Quý","3,5",4,None,An Giang,
QUÁN ĂN ÚT NANG.,943 Trần Hưng Đạo,"3,7",6,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNKaWxCqP-Cjgfbro-MYyhoe-SLmqnLsNPj_0iK, https://lh5.googleusercontent.com/p/AF1QipOlSnFzprTaMT6oCNXKgPN03GXTZcT3tgJZO0pt, "
Quán cơm Anh Đào,161 Trần Hưng Đạo,"3,5",19,1-100.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPqx4DZ0M49Xelv3zxcaTiv27idhHhdsX2iyDYE, https://lh5.googleusercontent.com/p/AF1QipM0hEz3fCuFELm9DCipQQ7jI9CZnZIfQoET0z-v, "
Quán Ăn A CHOU,936 Trần Hưng Đạo,"5,0",1,None,An Giang,
Quán ăn Tân Thời,Phan Đình Phùng,"3,8",16,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipOplkJL-F893vrqmzpg9gbsdG4YW16tC6EyiVEy, https://lh5.googleusercontent.com/p/AF1QipPpoyXnQUExF972oppeB0-660KDIfY5Suid09O6, "
Art Coffee,9a Lương Văn Cù,"4,2",78,1-100.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipPxrgyRqA-iW-qiXxoKVMOs6J-CdkGl0mVCYovg, https://lh5.googleusercontent.com/p/AF1QipNdWtXo_NRiL1LUhBaYQOzWh6qxjiv5uWh8aW_n, "
The Pizza Company Vincom An Giang,1242 Trần Hưng Đạo,"3,9",70,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNFod6ljVwG0aVkS4gJ5A3QeVSfuwvkhh3I3i7P, https://lh5.googleusercontent.com/p/AF1QipOc0v0DiIKmWEIOqH0gp_8HuGu585zyxcb7whtX, "
Quán ăn Bò Leo Núi,Thất Sơn,"4,8",5,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNqvQehSMgW13yi7SmjXBHKhcSlSd4exsbZeQT2, https://lh5.googleusercontent.com/p/AF1QipPKcSCZAU-iTGVtPnlxWSCc0mueiqhVeLkuq2Uk, "
Nhà hàng rừng tràm Trà Sư,H3M5+WH8,"3,4",28,100.000-200.000 ₫,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNxxR-DJWtL2dC_H2u2m-jvRf3oSlkiI22LRjuP, https://lh5.googleusercontent.com/p/AF1QipM2eltVSCkCO1GeZyF4EDVCAUVgBdiWH55es4OL, "
Quán cơm Vân,"M5P2+848, Tôn Đức Thắng","4,0",8,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipOlvy_DjQe1erBYc8Jv5dEGnFXGukqLt2C2V29Q, https://lh5.googleusercontent.com/p/AF1QipNZQ_76iavu26a6LOcVQW9J8TLaycZJLo6Ts_5v, "
Quán Cơm Lệ Quyên,An Giang,"5,0",1,None,An Giang,
Bánh canh Vĩnh Trung - Hồng Minh,374/10,"4,4",18,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipNII45_AqSXcbPHMS_sRHI8qKfIwd5oSa_aPW_b, https://lh5.googleusercontent.com/p/AF1QipOKQV0tn8zbrF9ucArsWyUAqqO5wPh5RIqw57Xc, "
Quán Ăn Hương Quê,G2RF+3MJ,"3,9",43,None,An Giang,"https://lh5.googleusercontent.com/p/AF1QipMDTp8yMSKHc38wi1_u2pAP9Rku7TdiHL4SdqCV, https://lh5.googleusercontent.com/p/AF1QipOdNII2Ycpwgk0LAsr_ML4B-zvWb2Hjah4VyXIH, "
BÁNH CANH LONG HƯƠNG - Cổng chào thành phố Bà Rịa,11 Cách Mạng Tháng Tám,"3,9","6,5 N",1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMhYp1KEZ-renyOVxNK4Oi24-8tmcNel0Lfoxea, https://lh5.googleusercontent.com/p/AF1QipPDmWCc_44H_7pxWQcwo8cZJqwz7b_MgZvmTsmm, "
Nhà Hàng Hầm Rượu Lộc An - Tp.Bà Rịa,3718 QL51,"4,5",134,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNCRMye27kefzsrEldKvcOzX8lOvZNxV2G7oBof, https://lh5.googleusercontent.com/p/AF1QipOVpxHDkoRz6o-l_rmTEtjPe5yMcCf-jo2X0mQ, "
Quán Ốc Gái Bà Rịa Vũng Tàu,252 Nguyễn Văn Linh,"4,0",370,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMHVHFU5cDpvhXziZqNHNmLDukDP_iE3D3KARDB, https://lh5.googleusercontent.com/p/AF1QipOeBjdMhRZ-bN2XV9ANX9ZVm_BUVyhHzeR7QoBt, "
Lẩu Măng Khánh Hà BÀ RỊA,455/2 Cách Mạng Tháng Tám,"4,4",397,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO12_vE2ZSJK2psoOHkFr2HN9RaUHkPDLBNAWdG, https://lh5.googleusercontent.com/p/AF1QipNK26sFkDyZe1h8RtUWs-Zaz8YiRbX6kBvRuayz, "
Nhà Hàng Hầm Rượu Gia | Bà Rịa Vũng Tàu,595 Phạm Văn Đồng,"4,6",26,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOQuggRt8LvtdWQjLK_gtLIrRjZHaVHRUSyiJW8, https://lh5.googleusercontent.com/p/AF1QipMhjNm7q5URDHGiOFSKAr7Nh6rMalsOsIs7jOrf, "
NHÀ HÀNG SÂN VƯỜN SAIGONOK,34 Cách Mạng Tháng Tám,"4,0",437,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMg_mtFK_25ETx3DvX3erVQ7scM4atbYPcwhY53, https://lh5.googleusercontent.com/p/AF1QipMTFXfsrUNCwIN13tEg_XrNMzlPmlm3Dv2Cyoe8, "
Quán Ăn Gia Đình Tứ Quý,171 Nguyễn Tất Thành,"4,3",11,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPi85_5tUpYEbg8tB_r0qX5VrpcUvasaLEy0Zmw, https://lh5.googleusercontent.com/p/AF1QipNqJh9PzZd-26pHGmP1cwxYYtatpUKuOhoDYDJV, "
Quán 108,F5XF+CQJ,"3,9",288,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPWOEj1COR5UjH66tErX7YNNGP7TeFtJ_hRF2KP, https://lh5.googleusercontent.com/p/AF1QipNWNxa5nPZOOaeWuwHh3iDs_1tEIrJr56oMFsB0, "
Vựa hải sản Thành Phát 1,334 Trần Phú,"3,9","2,9 N",None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPUY8NdV18OYKoXjBN62_3GD-cWxlmnPB9_aWqs, https://lh5.googleusercontent.com/p/AF1QipMhJLywyqXQa_0WBaxpponhYAV1J7vWYa6Ii_JR, "
Cơm niêu Hương Lúa,546 Cách Mạng Tháng Tám,"4,0",493,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNTaZJgUS_RC7zr01PrZqCtrgFXOkytZj5BVAWS, https://lh5.googleusercontent.com/p/AF1QipNF8wTsB-bqkhfD0NMxv4EIBBOwHeveGnMElAMV, "
Vịt Nhã Phương - Món ăn ngon Bà Rịa,141 Điện Biên Phủ,"4,2",85,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPopz5NA8qEAYb_qfVN-m2QIz3Tha8YBHbELUpl, https://lh5.googleusercontent.com/p/AF1QipNokPsfGdXV_pE609LVcJjEjUyFHmARAHZBQs67, "
Cơm Niêu Bạn Tôi,23 Phạm Ngọc Thạch,"4,6",98,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNhP1TJ2u2Z854w5JTIEafHvkl6S-QnG_bYHVeH, https://lh5.googleusercontent.com/p/AF1QipMDyvIew3W5xoMPirFK-S_-o0UeliwLIL1xyeuz, "
Tiệm nướng Thương Thương - Vũng Tàu,173a Võ Thị Sáu,"4,8",362,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPbjI4W_qr8jI6ltgphb0EmYV2iehEXN6NfZlwl, https://lh5.googleusercontent.com/p/AF1QipPwCKz6rVisNEyLMiYpRDE4y3F58gOHjcPKubZ9, "
Nhà hàng hải sản La Sirena,8 Thùy Vân,"4,6","1,4 N",None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMC0jqsBMytB3FXf9-nym0rEQu_Gb5wCteomaFT, https://lh5.googleusercontent.com/p/AF1QipOrxqYr77fRxsWsLQtA6BBZ9No1j7ZAHiHhaMU, "
Mạnh Hùng Quán,18/39 ô5 khu phố hải sơn,"4,1",132,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOPju2jXQC-GDUikesRjZjHopZElwgsil0Br0Ur, https://lh5.googleusercontent.com/p/AF1QipN4za2EJBmd2DnInK8B9AJbXff5exQ5cRzwlJkP, "
Quán Tre,411 Thống Nhất Mới,"4,0",937,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP6_UHJ4SRDw79U4WVmGw9y6KFbQNoaUyD1TYRI, https://lh5.googleusercontent.com/p/AF1QipP1HwtXcQEmMUNLlZyNBUkGnlLzA8TWiyDQ8Zcv, "
Nhà Hàng Fita Sông Rạch Hào,"Tổ 7, Khu Phố 2,","3,8",877,100.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOqXw443bhy5IKL3eebwRdqgM3yzL3Nn6uWGyM6, https://lh5.googleusercontent.com/p/AF1QipOpKda3rckdvZrFfYo4rg3IgWi2n7b2xV4LvDD4, "
Quán ăn hải sản ngon ở Long Hải,Bà Rịa - Vũng Tàu,"4,7",12,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMY3L37t76TIXSWQkW6fWGFf47eAxwk0cOyIwtM, https://lh5.googleusercontent.com/p/AF1QipMS5A9CMMFNVQcnzRg166r2d8T43UHP2IKwn-qC, "
Nhà Hàng hải sản Lâm Đường - Vũng Tàu,125B Trần Phú,"4,0",964,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOGvp3AmA8zJB91TKJZITwsOEeuwjGLW6DnNzKe, https://lh5.googleusercontent.com/p/AF1QipOY3AYRvv4rCLCOuq_2nTOeo1o8IugZnNKvphwx, "
Cơm niêu Rau Tập Tàng Vũng Tàu,14 Trần Hưng Đạo,"3,8","1,5 N",100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP88frmKSBv_dRUM0r2X1e786okI7vjZFPfbOFU, https://lh5.googleusercontent.com/p/AF1QipMA6tjLh7T2vSt3sUNizCCmXMnH_-WblsNJ1RHK, "
Lẩu cá đuối 7 Lượm,37 Nguyễn Trường Tộ,"3,6","1,4 N",100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO0UFsRWXxXAK3IkNoyirQZStK08s3CSDl2JVcL, https://lh5.googleusercontent.com/p/AF1QipNXRWeroCVi-wHW8ryAw52aMGTYN9li6AR3PP0P, "
Lý Gà - Lẩu gà lá é Bà Rịa,39a Nam Quốc Cang,"4,3",83,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN7IEiMG477djucs5mL2Z1Olm58laXBPrFhHr9U, https://lh5.googleusercontent.com/p/AF1QipOlTi5Q-F559xeii1NYTZHSeUU2udJkegodVPNX, "
Trường Cua Quán,18 Hoàng Hoa Thám,"4,1",84,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMuVk_feMvvVjaaqtFjhSNjzHQDeTwlqcv8qS3y, https://lh5.googleusercontent.com/p/AF1QipODvCMGds6wLQcf3_hl_g0XLb7gBJUjB1qL9eBI, "
SKY BUFFET VUNG TAU,69-69A Thùy Vân,"4,8",280,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOYfpWl-mLld2ld6Kg2e2G7273zU9mLYG8hctTh, https://lh5.googleusercontent.com/p/AF1QipOsebNoIruWM4WYou1uO_Zuqn5pWsAk5JzN1g9q, "
Bánh hỏi An Nhứt,"F6PW+HPJ, QL55","4,1","1,7 N",1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMAIO64hkcPkBhHH0D7C8wB_VUOMKT18F-DintG, https://lh5.googleusercontent.com/p/AF1QipM_FokSfVoIipBqu9Iaf9xyEe9rCPYITepFqgIT, "
Nhà Hàng Gành Hào 2,09 Hạ Long,"4,2","5,3 N",None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPTUlA9spWxg1ENzfDYoEXAdB0XpqF-xUa3rFY2, https://lh5.googleusercontent.com/p/AF1QipN9sKWGOwH8drbGYBCkk6zOIwYbnFVdPnfv0zO1, "
Quán Cơm Niêu Hoa Sữa Bà Rịa,568 Phạm Hùng,"3,5",499,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO_ssA04BjX71RetlfOibLoeY2DlzohHe1HiPMF, https://lh5.googleusercontent.com/p/AF1QipNmZPRRKFK4udbvDmSAoca8R9PR7zrG3L-gvLBv, "
Cơm Niêu Quê Nhà,158 Lê Hồng Phong,"3,9",563,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN4VCsamNgz-klXc8hOr73S89evJ5fgMGodYPLy, https://lh5.googleusercontent.com/p/AF1QipPYGhNpdKG337ifiUTe_cArkiwH9f2HI5jyPP_t, "
Hùng Vương quán,Đ. Hùng Vương/68 Đường Tôn Thất Tùng,"4,3",107,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN4gMvgWyBNI9bRRGl5TKYB5L9N0g-s60vHdQ1N, https://lh5.googleusercontent.com/p/AF1QipOuXlcEfK1r-lnb6DeyyXD1wzM5-kYxQ42sgI7x, "
Cơm Niêu 55 Vũng Tàu,55 Lê Hồng Phong,"4,0",827,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMR-eoUhqxa-qYdfo_1tKfQ3gasohj8dfSb3G1F, https://lh5.googleusercontent.com/p/AF1QipOp51VwbBDHLefM_KNiNGz-reCx0OJ1dqmi_6bt, "
Cơm Niêu Rau Tập Tàng 2 Vũng Tàu,225 Võ Thị Sáu,"4,1",487,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPWBYa6NY__pfXiaSNX0UaiKc9BnSOWfs8jiQgc, https://lh5.googleusercontent.com/p/AF1QipOT8PAMmEJ5ZIpPRAq-aymtFL6xLtL8dCFKnNM4, "
Lẩu Cá Đuối Út Mười,10 Trương Công Định,"3,5","3,6 N",100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNCQNNk6gs5IPzAzGcG6EH4t4vaTwzgc385qzw_, https://lh5.googleusercontent.com/p/AF1QipNx23-rGXOcnm-X-hfNkD24DjuNQe1mn2dBbB-M, "
Ăn Vặt Bờ Kè,102 Lê Thành Duy,"3,9",63,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN8MYffKf78gxnET1NohC-OC6GU_RLr7P31wEBp, https://lh5.googleusercontent.com/p/AF1QipMRFQSNmE4ugGRd8i5_bvScqsnS_mfino4LBOtN, "
Nhà Hàng Nhật Bản Asahi Sushi,214 Thống Nhất Mới,"4,2",211,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMHsuzaYjFtLAZOdaTEHprP2ONvrgZwzwnCwE_0, https://lh5.googleusercontent.com/p/AF1QipMfyWwhpsjOvGJGDsZVa3A9_FvANW7iIi_P8MLL, "
QUÁN LÁ,311 Thống Nhất Mới,"4,3",180,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNqjhyGJ7xLCTcJdRWgB6JpsWcsrQQxnbRPFbLZ, https://lh5.googleusercontent.com/p/AF1QipMm4H990r4dRVPbMnotUZ39pAsdeGgcsly2XSbP, "
Nhà Hàng Cafe Lan Rừng,2 Trần Hưng Đạo,"4,2",775,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOYIUbSKS-k3EPi9vXe9Eux6X_hGOFvkpOpASnb, https://lh5.googleusercontent.com/p/AF1QipNpv8sk2n9cihPdmXVOCT4hTyBvUoHDdAkizjwo, "
