name,address,score,reviews count,avg price,province,description images
Cơm Chay Nhất Lâm,82 Tôn Đức Thắng,"4,2",272,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO2y35H-ioLN-Xt5QYr9q6PzubFzwRpBfvZ_o59, https://lh5.googleusercontent.com/p/AF1QipMYpZMvKaV8pocs91YGNie6ulLlzE_HF2AbefGT, "
Quán Phố Biển,Trần Hưng Đạo,"4,1",483,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOVm4HeP4mZagdSuzQewNUMFzB1ro1fUNSNI8VH, https://lh5.googleusercontent.com/p/AF1QipNT0qWebj07HXUcweax21TOeVCPht0BE9HVAPTz, "
Quán ăn sáng nhung,411 Huỳnh Tấn Phát,"4,4",10,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN3YEvokUoW0WXkU2rgIt0DlTxgUVZ_NKEXCD7J, https://lh5.googleusercontent.com/p/AF1QipNcTThU2P0pUg4YuAqwSpJAUh0Xl3CZvCcKopkZ, "
Cơm Niêu Long Hương (Cổng Chào Bà Rịa),Số 100 Cách Mạng Tháng Tám,"4,2",199,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO-YCFcBLsXv1TFtpq-sA6CWZSr-dMvAII4ZJdD, https://lh5.googleusercontent.com/p/AF1QipOog04ivigb7a5uw7inSGegdAkRURGChXyFlJQp, "
Bánh Canh Ghẹ 53,53 Nguyễn Đình Chiểu,"4,6",28,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOlRg7jsmsPNot-ZzvI2IpwfZPMC23_nA17fkhu, https://lh5.googleusercontent.com/p/AF1QipOGclHEAUaCdv7-flBFzTVAgoonGGvHEOlbPz0U, "
Quán Tiến hải Sản,G3V7+54W,"4,2",302,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP5nnyj4lmSDTj2Q7nLyC2tZObUbXj9_ZFLeuQk, https://lh5.googleusercontent.com/p/AF1QipNa_BKGDTst-bR18mGb8L5MQ3OVv6NaAAXBIwko, "
Quán Cơm Tấm Hướng Dương ( Cơm Ma ) - Không Có Chi Nhánh,142 Nam Kỳ Khởi Nghĩa,"2,9","1,8 N",1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipONxvRTZ7aYZ8RnXgh9qIIhsOnHQaZzsPSXkKS9, https://lh5.googleusercontent.com/p/AF1QipNsUNVdzQ2PIQXRFXhjkBwnbPD-baNyDOYqev3B, "
Nhà hàng Thu Ba,"MJP5+Q7J, Đường Võ Thị Sáu","4,0",404,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipON2rtxNDdOlVCR34gMNq6pnsFantJ9WYWOv236, https://lh5.googleusercontent.com/p/AF1QipOOpA7i7cQ-FNvacWHdh1NsTZUnwKzQaNw5RbfJ, "
Nhà hàng Vạn Hỷ,219 Thống Nhất Mới,"4,3",95,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPWXEQCCboFZjGZOUNZsZxLUz-_O6WlEZMkqqwd, https://lh5.googleusercontent.com/p/AF1QipNzOxOe75aiFMry4CQdnAZo5Q5GBWbP0Oa78049, "
Nhà Hàng Hải Đông,Ba Tháng Hai,"4,0",116,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPTWORy-zXJOjl17ioO5cFR40MEFN3invBSm9kM, https://lh5.googleusercontent.com/p/AF1QipNgdJy4KMyyA2bJWL2jv1-f18nD28lx_Li7oJt5, "
Bánh Khọt Cô Ba,1 Đ. Hoàng Hoa Thám,"3,9",4 N,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP9GAcgfCQJ0brKyz-k1ho06mXkazkyjThKIQuB, https://lh5.googleusercontent.com/p/AF1QipOtbIzJ_nb6n94Fw5WmrHiHJDxblGt19wJq5YUN, "
Quán Hạ Thảo,Trần Hưng Đạo,"4,0",271,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO7Qncw_Eda-yME5ZMQkrGPGMSdo-ewC1cAu22v, https://lh5.googleusercontent.com/p/AF1QipOIDBmyU2j3QKJNEarvqUCzLS5-1_NvEbf0683s, "
Ốc Thiên Nhiên,385 Thống Nhất Mới,"4,0",655,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN7uwur81iIjEqMcEHZvKNZ5HqGQN0NwaZQEAGD, https://lh5.googleusercontent.com/p/AF1QipNBn6SC11jpwz9HZWc1J_ShOam819jfoDDEI_p7, "
Asahi Sushi Bà Rịa,39 Nguyễn Hữu Thọ,"3,8",166,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOpOxmQeLglJ8tleTxL7iwN3hXimuHdaK4l5eM8, https://lh5.googleusercontent.com/p/AF1QipP9ksfdcn7xa9mpniG2HxAnmbpHzlqoRPzia-Tf, "
Bánh canh ghẹ Ngọc Lâm,88 Lê Lai,"3,7",419,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMFUfDbd8fH5aCi_trc9jpLoUoyygPSXqc6cIT-, https://lh5.googleusercontent.com/p/AF1QipMGO3j5SPD4RFJ5AVGoNiICrZUk6SzliMuxS2wR, "
Quán Ốc Thiên Nhiên 2,245 Trương Công Định,"4,0","2,1 N",100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOgBjPSe04UkcV8rSvuwb-oecfOcqXnAPN4FhHo, https://lh5.googleusercontent.com/p/AF1QipNGRPoWqB5PDrigqG_SFZ0epIXUcxQ1TsJm2PvT, "
Nhà Hàng Thành Phát III,115b Trần Phú,"3,9",315,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPPE_GkLq1uYfk92CGkk7sLwCNPzr-4zJG3o7pq, https://lh5.googleusercontent.com/p/AF1QipOBS5X_FpZ5doxwf7C70Py4BdbnuVg-_NtVb2eY, "
Quán 8A - Cơm Canh Chua Cá Kho Tộ,33 Đ. Hoàng Hoa Thám,"4,0",198,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOoeDXSLHzaBGZITbPjOtIZSd0CEW6JjuzbCUpw, https://lh5.googleusercontent.com/p/AF1QipMfrqAGHorbfCRyC2J_2KoDktVnVx7Vuj3qOb4y, "
Ốc Tư Lúa,3vLý Tự Trọng,"3,9",336,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOhWMnp97rKlTakEt4mevWTWH-mU_wIrd15rRS4, https://lh5.googleusercontent.com/p/AF1QipNZMSWz-LA92zq63-2UxKYhju9uUn7ITNH6fRS8, "
Quán Trúc - phục vụ các món ăn nhậu bình dân,133-135 Ngô Quyền,"3,9",301,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMubYaCHr3fAb4o4sSsDG_-hxtUO0IpCiO2kypL, https://lh5.googleusercontent.com/p/AF1QipN83pDPRRg_jVx79AwBps_b71R6PE-EUduuz0Nn, "
Vườn Bàng,239B Lê Hồng Phong,"3,9",167,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMYTEB5hri7N0cNZYrpju34fr1oqSUY1n7etSF8, https://lh5.googleusercontent.com/p/AF1QipMXdq9lc4SWQVza7EkkeRdwvrkkt88FLKPEfwWy, "
Quan Tri Kỷ,Nguyễn Đức Thuận,"3,9",260,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipO-0ZPW0F9uLR0QjcqZA8PT1qYH4U-x3xduPwA, https://lh5.googleusercontent.com/p/AF1QipNSB93208KToVBnuQ04LRu_ZgMvOkCvAoM2arMk, "
Quán sơn dê - dê núi ninh bình,332 Lê Hồng Phong,"4,1",289,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMasOqmBUSj52mLYViCW3ARztaFeWGVAxloNTWT, https://lh5.googleusercontent.com/p/AF1QipPw_5uysJZXqQIp-Aaap75ZvH4I0OhAVkjgyMC1, "
Nhà Hàng Điểm Nhớ,"128 ô1, kp.Thanh Bình, Bà Rịa Vũng Tàu","4,4",93,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipM2RGGyWVMc23FnaD_bgtMTBIUW4X4ZpFDrKqc, https://lh5.googleusercontent.com/p/AF1QipPuM626AT__e0ehzzoXb9c7sRaTBtoRuUmewAoH, "
Hàu Thanh Hương,"C7FV+855, 211 Trần Hưng Đạo","4,1",412,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPhymWGzTTeNFv-_4KrBoGOloCVj-M4p7ADzvk, https://lh5.googleusercontent.com/p/AF1QipM8KAVFqHXhBy_jskLlhzBWVJ08B_Xh7w90_RFs, "
The Seven Beer Garden,166 Tôn Đức Thắng,"4,5",119,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNiizQAdAqXH-_CdgO2Ff4jyMBdECm2YarwvATl, https://lh5.googleusercontent.com/p/AF1QipNdkyyZKHmMcCG8dPI9KZRZYkRwndU03EsT7Tz5, "
Kỳ Quán 2,"Phố đi bộ, Đường Ven Biển","3,7",312,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOEfjHyKeH_Cco-sKXJqBkMFvwR9-luzxVy3yUF, https://lh5.googleusercontent.com/p/AF1QipOi5VtEmPjew2fkZWXKjTTQOsDwZ3HzWgtYj11g, "
Nhà hàng Like Steak,47 Nguyễn Thái Học,"4,3",60,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNYRwgXbp1vHXrO_8lfU4NKvIM4rBR_P1WvJMv5, https://lh5.googleusercontent.com/p/AF1QipN4NkExN_wA_aVmORmKQv0va-v9kBQ2YTm-cqfV, "
"Tiệm Nướng Dậu 9, Bà Rịa",171 Nguyễn Tất Thành,"4,3",22,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNkkp5LsP0PECflF5Z2SAwHkGPeGN9ijqaX42hZ, https://lh5.googleusercontent.com/p/AF1QipOltlHH5dlGBsunxTe5t_uKWECOqVeNHO0_66re, "
NaKa buffet Hải sản,100/16B Đường Xô Viết Nghệ Tĩnh,"4,6",336,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOTK45RAGI1kfWfFMW-C_APlpGqrF0KutCGtDCI, https://lh5.googleusercontent.com/p/AF1QipPzNdZmJGKX8NC8dg8J4xG0B_JKh-5tRaUkZUBW, "
Bè Sang Côn Đảo,Bến Đầm,"4,4",238,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMcbihmUF6MwhW4Se6Cc9KdwGObFCWoJ87WNvh7, https://lh5.googleusercontent.com/p/AF1QipMCbouuGs-i66GDJubopo8Ak_eB8FlOOQ1Rr7zp, "
Đặng Ký Mì Gia,120 Nam Kỳ Khởi Nghĩa,"4,4",32,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNvj8wzukrAIRPmhUUjrGwNd5_J5nc7oL4fPM_a, https://lh5.googleusercontent.com/p/AF1QipN8R-QuwpSayNYWFieFdujHT04Vx3ZyZKsb1nhB, "
NHÀ HÀNG HÀN QUỐC - JINGUK VUNG TAU,"So 7 Lê Hồng Phong Nối dài, 7 Lê Hồng Phong","3,8",108,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMFtRz9KCVbEbhFqHhIVwL4NbKR7EmDLSTNcbhN, https://lh5.googleusercontent.com/p/AF1QipO2EuSAIKpq5wLM_4VCnyVcEWHdbLaCKi6u8Tel, "
Sau An Seafood Restaurant,11/1,"4,0",224,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMD27oWhq0SaGr7LSqg75ml-etZX8eQUj-D7vZi, https://lh5.googleusercontent.com/p/AF1QipMggidpTr2xRpH3Tjv16SBATT29HlbrEdu-aP9K, "
Quán Bảy Cò,552 Trần Phú,"3,4",227,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOLTWPceK0wHKgYn6gWQw2m6IuERjUvLEsrs1q9, https://lh5.googleusercontent.com/p/AF1QipN6OEk4iVoOUnQlLhLzo09clbmNAytbJovS9lH3, "
Quán Ăn Phú Vinh,10-12 Lý Tự Trọng,"4,6",44,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipM05TW9EFZTfnm05ABZwviPE5MGg-drR1Vtb2jt, https://lh5.googleusercontent.com/p/AF1QipPxFB52mc7hv6gQw8bYWW-4RCQJ89HPfuUYKRk4, "
Bếp Chay Cỏ Mây - Co May Vegetarian & Vegan Restaurant,77 Đ. Hoàng Hoa Thám,"4,3",267,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNUqbxs2MhmJ5geq7-DL9WZsFMvFzKbhH90_V5o, https://lh5.googleusercontent.com/p/AF1QipPWhIgsO_dpujdZa2dLss2UApsVuNOPHuw3WcCU, "
Quán Cơm Thủy,23 Đinh Tiên Hoàng,"4,9",14,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipME7EXZQ1lWkR3EGEPO5sXuXvhbeHF0TYBpN4JL, https://lh5.googleusercontent.com/p/AF1QipPbMV_wmaqOQJEkNA-pW4lzsN8aeAxp8c9Io102, "
Quán Lẩu Bò 494,2887 Bùi Lâm,"4,1",97,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOXE81EQIE_EtXkgECvhVqDaI26LXExL-LqErS2, https://lh5.googleusercontent.com/p/AF1QipP1QZQ4yK7sNztlGfejPZaknEuWnPw9ccdoIrbb, "
Bánh Khọt Cô Ba,12/1 Đ. Hoàng Hoa Thám,"3,9",615,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNs8PUpGCL9DVT9a_ihIHTfbZIYeZq3Wzlk_doG, https://lh5.googleusercontent.com/p/AF1QipN7kmS2vjIkU5AyjVGDwKn1Knhqgsq2UOQwXYJX, "
Phở Biền,645 Trương Công Định,"4,3",203,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMt2E7AaufOYvJYzvFjNDBTcgjnkTI1agCZ-i8J, https://lh5.googleusercontent.com/p/AF1QipPsvkTki8kt8glTceEbWFu7JP1pWHj47uk9-6ky, "
Lẩu Nấm Oiisi Vũng tàu,41 (cũ Thống Nhất,"3,8",17,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNjMr2Ln1_JsWRxckBAqEmWFpgk_po984A3ssyq, https://lh5.googleusercontent.com/p/AF1QipN1wQs_vv5F_9fi5Oy4zj2HDwT0r5ZVVCqZVomC, "
Cô Nên Restaurant & Beer Chill,22 Thống Nhất,"4,2",61,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPMkziqUdfz4XSMPfVj5xeSlvjEkAqVnCdv8R5h, https://lh5.googleusercontent.com/p/AF1QipPrUro0l6XrrVKy0zx47fLNJ3M8GuM-kgZeG--O, "
Quán Ăn Gia Đình,07 Phan Văn Trị,"3,4",17,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN2NbwsWmcOMZMweIenWN26yPQsG0AGVGz3Jpf-, https://lh5.googleusercontent.com/p/AF1QipNao_TdB0wvvuVPC0yXpT8Tsk0ZoumkOWnHAQnv, "
Quán Ăn Gia Đình,07 Phan Văn Trị,"3,4",17,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipN2NbwsWmcOMZMweIenWN26yPQsG0AGVGz3Jpf-, https://lh5.googleusercontent.com/p/AF1QipNao_TdB0wvvuVPC0yXpT8Tsk0ZoumkOWnHAQnv, "
Bánh canh Bề Bề,42 Đường Xô Viết Nghệ Tĩnh,"4,1",424,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOLPkOknB_tQQ14pI-7YEYAkIO8gUcy24TfCLKv, https://lh5.googleusercontent.com/p/AF1QipOpk5mUMSDWOoKUPBjbsY4k9NlkkkmVikpq65xT, "
Trung tâm hội nghị tiệc cưới Hải Phương,695 Đ. 30 Tháng 4,"4,2","1,3 N",None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPASEhMHjCnDAYYFxnw2Y3irM7dVXXhNRXJskXg, https://lh5.googleusercontent.com/p/AF1QipMCfux9DvQA1levqPp9FUiAGVZR5DW2bAtOUhn9, "
Quán La Cà 3,600 Bình Giã,"3,7",492,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNHHp3wD2fJ6XoOZRDEq0EK2OLip9go0snupEHb, https://lh5.googleusercontent.com/p/AF1QipPMWGBmB-szEVZrZQpl1oXVrPPhplWHCxtEJPVI, "
Bé bự’s Food,48 Nam Kỳ Khởi Nghĩa,"4,0",27,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPPpR4zsnt6kXGpJrWNzlmgzcrGGVNkbTQsgFOQ, https://lh5.googleusercontent.com/p/AF1QipPjB8lfeb-ZYvvBxEsUz1HJT-fDHLY9Yd-rqCO_, "
Quán ăn Hai Củ - Cơm Gà Tàu Xì Hải Nam,38a Bạch Đằng,"4,7",3,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPQI3c72uAFl5npgWo_yvmGOE9rvq05web10x8s, https://lh5.googleusercontent.com/p/AF1QipON7BizpY9ivuf5BBVzEkXB56iDnP0QDsiNC-uf, "
Quán 6D (Sáu Gặp),31 Nguyễn Trường Tộ,"3,8",124,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP2vpBeI73UzV9PPqnJFQ6YSYFqwUAyTQz_fKuj, https://lh5.googleusercontent.com/p/AF1QipNB2E5NSYdvdrSXo5m8G84Jpwjz69uuM-cTjW96, "
Phở Bắc Trung Hoa,936R+8V6,"4,1",85,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOCmoSxiJEWgi3gX7uw4-j_4KbK_PuEQ0GjDG4S, https://lh5.googleusercontent.com/p/AF1QipNjoNImfvBfIN19oFlSFZ-shp0CDUFdKjZzIOVD, "
Bà Rịa - Vũng Tàu,None,Chưa xét,0,None,Bà Rịa - Vũng Tàu,
THO-R Restaurant - Ẩm thực châu Âu nguyên liệu Việt,345 đường Nguyễn Văn Linh,"3,6",25,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOMuESEqIkkl7cs6EpyFYlSmsSPy-xSqEHG8DE, https://lh5.googleusercontent.com/p/AF1QipM0F-ewrMlMzWRuGsM7Xbh3Hl5YI_AcqE1noPI, "
CHIP CHIP Food&More,345 Nguyễn Văn Linh,"4,0",10,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPe0TNJhe1iutgQlNSkBTlQRtxqaRlFNYYEFC0E, https://lh5.googleusercontent.com/p/AF1QipPt3pFs0jKIiWTXOhoZCKBnNnD5Ura0UZzfflmM, "
Tiệm nướng 1996,45 Nam Quốc Cang,"3,5",34,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipP-rpeQRL7Ft0qqMPECSS4HLSzf4ROZfWX2XDzN, https://lh5.googleusercontent.com/p/AF1QipMP5OGEppINLcs5OzUHbgwO-vitutgsoRt8SOra, "
Ốc 9,2 Lê Hồng Phong,"3,9",191,100.000-200.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMOnPt95RDoOVTTKy5yb4xUCLZPORPEUudLGlF3, https://lh5.googleusercontent.com/p/AF1QipO8T5TWARmzPLiD6exJ7ooY6G4jlwbD9oNmRZxG, "
Nhà Hàng Sò Vàng,"Khu du lịch Biển Đông, Cổng 4, 8 Thùy Vân","3,6",340,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOPF9tw_ev730UfFvvisg_t3VXrtSc3yOF0jebY, https://lh5.googleusercontent.com/p/AF1QipOZjBkl7UymXls_rsWlXtq40gnoFt6z_cJEPdaw, "
UP Garden Cafe,381/4 Cách Mạng Tháng Tám,"4,4",238,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipPq2lfpGVLKfx3RiYZ6TKIaCSGwXAtKBclzXL8I, https://lh5.googleusercontent.com/p/AF1QipPHt83nDm-ppRmLrAxFuUAnT61dVtBaN-edjWbl, "
Cơm Gà Xối Mỡ 38,37 Nguyễn Tất Thành,"4,4",18,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNzuno0c7HSiZIlO2B0aeqKaOaDpqnMCpWbL0In, https://lh5.googleusercontent.com/p/AF1QipPl16cn8LMf74C-vEdQ3wK1ZzoGl7FN5JjQieLu, "
Hương Phong Hồ Cốc Beach Resort,Đường Ven Biển,"4,0","3,3 N",None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMOg620Zl0T9lqMOEnrTzEJg67HU7uFtkuGlsTV, https://lh5.googleusercontent.com/p/AF1QipNswgffScyd4L7WeJaaS6JyLefHEV9sFltJkyuF, "
Canh bún Bé La,24/1 Tú Xương,"3,9",191,1-100.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipOJ5NiS1_Uihq32gc_ApdrarF49ZdODIUyGPpBC, https://lh5.googleusercontent.com/p/AF1QipPUKm9N-9Sj9P4e6xxjAutztekn-UbLQLn12h49, "
Tứ Phương Thất Đảo,Đường số 09N,"3,5",305,None,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipMcUIf_5PPQ1pOkGdAk1euL12cuPlPEaUFM7fyw, https://lh5.googleusercontent.com/p/AF1QipN2h_RRhe3Nxhweef8JpqfG_J40ssPQPkVlNZv8, "
Bố Tài Quán,465 Cách Mạng Tháng Tám,"3,2",24,200.000-300.000 ₫,Bà Rịa - Vũng Tàu,"https://lh5.googleusercontent.com/p/AF1QipNEfPkv0zDvP6LFBenrbd9XP5Figoyoj-pD5h4T, https://lh5.googleusercontent.com/p/AF1QipNm-PCqEdROvXMLvkSJcSHAw6FGOkeqdEMuu4c4, "
